mission,target_id,ra,dec,period_days,transit_duration_hours,depth_ppm,planet_radius_re,stellar_radius_rs,stellar_teff_k,stellar_logg,snr,disposition,source
TESS,1645.01,32.294112,40.401942,2137110.410596077,11.132842183407087,55489.71198989564,295.2266343301379,4.017926977738344,6099.810135050209,4.421060662460304,743.8006518585938,,tess_toi
TESS,1646.01,312.32708,70.796604,70244.03578137045,8.907443020440102,50627.00923093087,461.7621564930464,6.420913409750515,8002.295704620321,4.367094771872131,169.97447695126718,,tess_toi
TESS,1647.01,207.874218,84.071615,873960.085526898,15.87457384634905,11172.006238751492,331.287303376052,4.499981668907009,6416.589691363434,4.172092906511206,441.0238428625481,,tess_toi
TESS,1648.01,45.401179,69.229924,4462795.766783713,10.298648774892563,79.03781213035977,211.2894675107297,8.627982202339183,6327.706483810389,3.5509273042856946,350.13002922307544,,tess_toi
TESS,1649.01,85.66321,35.185708,1366634.0036209365,13.74716674681862,22238.821498234684,99.36167328553603,4.863061701187352,4075.7002751551554,4.522447607828314,210.91009557645518,,tess_toi
TESS,165.01,88.886226,-57.290745,242427.18309977642,3.086770602685859,31641.660395952855,42.577563642723,1.7273632728518096,5974.454618305375,4.739969699900104,1301.3168907583095,,tess_toi
TESS,1650.01,76.851285,36.275085,4055740.105691531,2.4016180463224748,38872.610862104906,295.1255997528699,4.378871154686265,5834.783028239042,4.668918404280617,450.2674001845531,,tess_toi
TESS,1651.01,94.792955,73.827567,3447014.0522964965,6.023995046816472,52557.37549419868,253.3561435559569,0.6366035295700678,6325.895444317086,4.034201224620928,1167.1255444394026,,tess_toi
TESS,1652.01,188.3547,84.678957,9824496.900679702,4.687937162343289,116571.52859005304,24.87228420750426,5.499675973747607,5949.864255113195,4.895172151285664,1023.9250860164923,,tess_toi
TESS,159.01,51.782268,-78.549831,2427303.3266029046,3.898511680932896,134928.450747364,197.26139787743324,1.0173100820346508,3955.870900773883,4.153817365723111,795.5026194377263,,tess_toi
TESS,1590.01,26.299423,54.56844,2626155.028767157,4.769614266441792,122101.67585370535,304.99371053073514,2.3292978394786252,5051.430351731925,4.257484704018703,487.77407383147994,,tess_toi
TESS,1591.01,48.753158,60.238195,2773191.534250816,6.754868504793107,53493.789989073244,159.08018051531045,10.723622333324338,7115.648997981539,4.418807800459436,359.4902751094142,,tess_toi
TESS,1592.01,45.08847,39.068266,10330.668510553416,0.8489587886570762,120860.4435888823,354.1854667712591,0.7201005650134708,6684.3373540371995,4.368357996186396,708.2268435346571,,tess_toi
TESS,1593.01,45.598372,43.183802,538024.8407710902,4.522625296383552,32962.13211548062,93.34889693519882,8.94336956589819,3423.859927754241,4.451733732688927,928.4199028496295,,tess_toi
TESS,1594.01,56.143332,41.064351,6473062.369396066,10.207702079363202,58701.00655159137,323.1615662525788,5.118405687702895,6373.314188214564,4.620407497900652,775.7006305228371,,tess_toi
TESS,1595.01,50.808098,46.682113,2542425.349324729,12.639169863685018,88433.2997731506,171.63020747430588,7.674115126404406,5510.448768920184,5.247517410700965,422.21486932339417,,tess_toi
TESS,1596.01,56.222542,45.507188,1316322.46519255,7.864541509521769,136432.64179964652,139.10583801406705,11.912838202776738,3552.9989553432897,4.273618164482109,337.87974137112644,,tess_toi
TESS,1597.01,44.401798,40.016703,1847508.5511804372,0.06646738904008535,67296.76313217088,7.666751606168892,2.5427471441778393,6335.852560840482,3.588079702240618,308.9112417195716,,tess_toi
TESS,1598.01,28.660315,37.005042,2488836.9945139084,0.21227329912818843,57343.23771878002,75.96089321655093,5.317357640852411,4601.8501108714,3.882948601068948,152.05490104044674,,tess_toi
TESS,1599.01,36.712738,37.550444,831764.5446381602,3.6561616876952856,18001.100584388423,354.5019724205121,7.9484028144118435,5062.738222588502,4.31477514484946,1802.8174853949658,,tess_toi
TESS,160.01,337.500827,-31.924356,3674204.640413559,5.212361400704636,32687.014373642724,209.87679292378104,4.559468072847248,5926.096893677717,4.334467664877228,665.0917218570337,,tess_toi
TESS,1600.01,34.555963,38.478824,6879192.781604247,5.979211981250549,56637.50109844671,249.01697316228936,1.1853539176949905,7280.823671003002,4.179036731451576,184.38123675980222,,tess_toi
TESS,1601.01,38.361569,41.013432,1754814.2413673892,3.1275778679859108,16217.300003494314,393.65450304138926,1.7241395166089724,6364.219499244502,3.5180582851862536,1290.822481116139,,tess_toi
TESS,1602.01,37.13241,40.891254,1641529.7858997753,15.180508264577888,52883.54648241102,226.75756987216207,0.41704512806772326,7016.376295434428,3.9860406286004038,468.8497411374186,,tess_toi
TESS,1603.01,38.308075,30.360453,1476519.8806186412,3.25488816075425,13431.989432186945,98.0576309357463,4.411518555333603,5813.743444593228,3.6951216313428445,48.9938608658242,,tess_toi
TESS,1604.01,34.195855,29.570473,921914.6124830898,6.273250992636403,42412.019565688686,116.74198747517082,3.7647268715587563,6635.684093730481,3.801891268289276,586.2990269345567,,tess_toi
TESS,1605.01,54.48089,33.079897,3785679.5301701776,0.31943622381968356,43366.67131079935,249.11797545558107,1.5812172369128852,4418.769481289481,4.575408907069518,1476.455915866979,,tess_toi
TESS,1606.01,56.660282,27.471523,4574378.230406519,8.314544912687316,16449.01145969498,258.8790867487897,3.6060121389468383,2924.9777006178574,3.359926168320463,179.84500687205735,,tess_toi
TESS,1607.01,56.814344,30.149498,3993567.22266193,5.328240657209506,130892.83439411558,238.30107211445252,6.584997354084888,5062.311451096598,4.55547276410386,187.20004514723803,,tess_toi
TESS,1608.01,50.80115,33.078133,1655012.6685590767,5.6973644479942145,69178.1687334949,238.47165969327818,9.41953110934308,6880.609538567996,4.5601482122622246,937.3214964402137,,tess_toi
TESS,1609.01,288.675423,60.670948,2272418.3955743443,15.46456171265487,21693.786179395294,194.37424928841875,4.10608228192921,2952.716260411257,5.350571878311623,394.9355461582166,,tess_toi
TESS,161.01,46.686553,-82.316371,2615427.0463398322,2.781842309962056,21767.1911040262,133.77159188754658,2.112027926114776,3919.9693966114796,4.3878187103090935,1038.9818025011575,,tess_toi
TESS,1610.01,263.543417,61.121472,743312.1090503589,4.210500962707998,86197.15500961899,300.33755737286344,2.0170263593472133,7323.532191641567,4.472072407461202,513.8149961880918,,tess_toi
TESS,1611.01,325.201645,84.333761,3688301.2409454808,7.022772522191345,77794.00175394375,77.01699005148393,1.6325284455749791,3816.6156045403172,4.58828625780481,294.602839019923,,tess_toi
TESS,1612.01,277.478075,85.233321,2567358.662919278,6.368659157100816,19887.721866250136,120.58471785082074,1.229615556857174,5557.459672891073,4.412839968908886,1185.54859465413,,tess_toi
TESS,1613.01,356.318574,62.142699,745366.6409673075,2.614681179486642,28669.984701953817,263.2506662571665,0.4946405215179782,5304.539935326006,4.5460697209538585,791.2803083416784,,tess_toi
TESS,1614.01,349.796329,75.017864,5770146.473799571,3.6953375438816303,49891.739949620234,318.56290158705787,14.045401273517601,7359.996729014238,5.059716368205103,913.8657966974993,,tess_toi
TESS,1615.01,351.174718,77.627113,3539098.79981998,2.748932140651698,42833.69935228129,338.88393423202785,1.4238295014559397,5446.582785757272,3.5609570710177234,807.4561645542176,,tess_toi
TESS,1616.01,323.87017,68.987307,2523930.5351753095,10.436492999378572,157802.59422512888,240.3511480816177,4.5693676050216405,4905.198958069168,4.028928987972958,738.4102720449182,,tess_toi
TESS,1617.01,325.32505,68.807202,2127516.085271827,0.9508567027837991,109969.51825350267,261.17395400659774,13.101104958529682,6140.281667132135,4.546272655450432,675.6773776154331,,tess_toi
TESS,1618.01,340.909648,69.091928,5302472.284306133,5.5861106114677135,45937.99208664817,156.2352497478809,3.7741144500615373,4980.798629222644,4.543100023848858,523.6579851490854,,tess_toi
TESS,1619.01,342.443925,68.251071,4205889.08052688,1.694700789659624,64628.30189780426,258.7507265528638,0.2128354683133547,5438.980956238468,4.108058779399017,809.118254312032,,tess_toi
TESS,162.01,317.639908,-23.305817,926319.7250205469,9.001119567524746,38813.36255605815,206.76004529652693,13.669566344268278,6678.071064935731,4.964304169736201,185.60424416193936,,tess_toi
TESS,1620.01,358.213636,61.36026,554334.32210864,2.1719515598364607,12501.517052989931,248.51867150019893,6.598251666973631,4069.115881444297,4.179443830237037,695.2332247715061,,tess_toi
TESS,1621.01,309.348824,70.954088,1818192.4262808112,2.7732767221789056,9669.967408393819,241.4400981790553,8.54131882741023,7357.414595467102,3.6539281747257424,166.21080707322793,,tess_toi
TESS,1622.01,318.049804,68.05247,3074064.984002369,3.6643212275829127,43307.02467592418,294.3669962580469,6.25231471909097,4981.794123320506,4.713532456519294,525.1947805651323,,tess_toi
TESS,1623.01,5.420651,77.880071,4104190.4999839175,4.3820221952646135,8275.637710184557,197.28720589149742,0.4191998911164455,6146.971160911132,4.736370453798097,296.8398836331486,,tess_toi
TESS,1624.01,3.021798,66.650523,1665746.763966967,3.955671895865528,51754.011728375845,103.32285508676532,7.764122087765912,4955.003770239125,4.05467144446063,477.85432551978295,,tess_toi
TESS,1625.01,359.741171,61.554089,1371669.8635535897,3.6161427392579233,69913.4975517369,250.4123758186627,6.1047609731222385,5222.3657479496505,4.127169066857674,648.0884512713767,,tess_toi
TESS,1626.01,279.262473,40.018691,246047.6142826151,11.060182358950518,47572.453257767265,366.9665814326131,8.589334340218272,7061.939535567923,4.2730649714667805,563.0822866230012,,tess_toi
TESS,1627.01,274.701253,45.172219,1649087.0970664073,1.4089429048693112,53055.14438207271,404.1639892854473,0.34731307762852753,5525.026402661587,3.5311950505129763,618.7376862582747,,tess_toi
TESS,1628.01,291.162386,55.473027,3069297.968862327,2.1932209138049874,70002.47208008308,210.4571229744854,0.3240941270563792,7308.7454310594185,4.683543946554546,833.1122495621647,,tess_toi
TESS,1629.01,224.872859,46.9601,1085241.9262914003,6.186714617792254,59156.31611853,171.83804230281964,2.628553739916996,7092.447767978245,3.999849755071185,808.3925930325181,,tess_toi
TESS,163.01,79.768253,-71.895527,2920592.130676019,3.9974128641239526,41849.88842939275,59.20858066982002,0.8121065138346085,8016.683152320989,4.207202424826057,791.1238080627023,,tess_toi
TESS,1630.01,352.016676,75.552607,3565776.0113400584,2.7877246445749293,30191.6139575665,658.8121549600882,3.0421430428155234,6023.2165895214475,4.5009772942187976,512.7938372792406,,tess_toi
TESS,1631.01,50.916451,25.047935,2264141.0014010165,11.442648169217984,86244.01245161578,78.90277285761009,0.5477139423681349,4163.223318547168,4.642199230232657,688.2231112619304,,tess_toi
TESS,1632.01,42.155188,62.18926,7975816.241248011,0.7957567452133334,132790.76072434685,228.71206102154662,1.258328048925222,6832.842511692187,4.490914361605887,1079.921135273198,,tess_toi
TESS,1633.01,266.767331,57.226662,1685660.0311364604,5.843222650668607,53187.1172055087,158.49541926879567,3.2768893254511653,5434.863751985338,3.870291876576191,487.9811380064607,,tess_toi
TESS,1634.01,56.39061,37.11228,2869906.6344815367,2.7892820388810993,25325.927085775835,11.32544819957473,5.306400435028621,6599.960548174216,4.242382287864454,1148.7079154233954,,tess_toi
TESS,1635.01,246.624072,66.144224,1316079.9277790128,8.676683639077368,20972.45975804855,16.563440113488685,4.4120879360894865,5996.76513600332,4.305776272176662,646.2804729760483,,tess_toi
TESS,1636.01,44.292951,33.312657,1246768.368939866,3.070920683216104,2446.7948802530996,194.13838490890768,3.395157375332694,5209.03161116327,5.005837823318556,260.4536919258368,,tess_toi
TESS,1637.01,37.893241,34.368925,7528198.264024704,2.4362135916113057,58829.249721953674,330.9610184872482,1.2119258083501048,5759.922366638958,4.132416604233468,470.5493685420985,,tess_toi
TESS,1684.01,65.346085,62.245206,182596.4008867789,2.230275439683608,16175.457032390314,13.908428701555215,3.9898825371824205,5556.386960628156,4.030177940564687,292.0101791270064,,tess_toi
TESS,1685.01,68.593953,43.03704,1725763.4780802554,12.29362030291933,16961.387970131942,28.360592953481582,6.028767292504296,4500.865192321451,4.741149059264985,246.2553196840463,,tess_toi
TESS,1686.01,61.731142,66.119599,3950187.929315849,3.336365481114264,58424.72977438654,303.21333178787285,3.8890077911526157,5945.787717531124,3.919432804742818,1751.74165963261,,tess_toi
TESS,1687.01,66.834993,73.023689,3823279.5151657187,10.575435819282815,65339.30805253653,192.40937096696683,11.909406062470094,3232.260431968575,3.861285693362806,1073.6292349945984,,tess_toi
TESS,1688.01,75.797813,41.785784,5605406.691973481,8.455556378409627,67811.2386600012,355.03334855124086,7.335815323802934,5198.004638368661,3.8187686154625893,26.883507617603104,,tess_toi
TESS,1689.01,257.78508,56.658901,3276006.95856059,2.2244602130530735,27083.971288929763,119.32941737179162,9.790644176153375,5430.083535417933,4.6881515692289355,183.29402876649792,,tess_toi
TESS,169.01,16.778688,-75.198945,2277651.867975741,8.170808096986372,40103.70334215734,157.4846925029891,2.749339787309819,6230.687053429074,4.181334983048767,433.0339059673656,,tess_toi
TESS,1690.01,284.415675,53.509024,3196882.3676494476,7.275722938805555,860.0654003190344,195.02234495397127,2.979310814362101,6586.6831413012815,4.287388267351869,77.1306222867911,,tess_toi
TESS,1691.01,272.404118,86.860343,424012.24042894604,13.390665813747189,89198.03388522925,159.09133656821112,0.18360444559690647,4013.7722029615215,4.731342216866467,1079.5968511173544,,tess_toi
TESS,1692.01,279.46436,78.61111,3622341.367677293,1.9441824134047063,48969.615400678806,287.4044760778975,2.1894204561255024,6290.727489672838,4.263798286612961,25.67756708133323,,tess_toi
TESS,1692.02,279.46436,78.61111,2375458.557224468,5.523733247211447,4041.149626437198,77.3734461831042,1.331191086733952,4940.038862010838,3.61629410510093,151.78106826319174,,tess_toi
TESS,1693.01,90.308345,34.77309,2103068.1230317224,8.621857748524585,16307.79675566436,143.9024160239394,10.741019495934236,5338.4931644317885,4.434611668963658,487.099883095572,,tess_toi
TESS,1694.01,97.74871,66.360596,5662005.04763965,0.24475863504880202,24165.60681778369,42.13047250425933,2.5615273713997153,4218.461264558129,4.192152198490265,856.6381904003072,,tess_toi
TESS,1695.01,21.921735,72.296615,2205163.1868659984,6.2671910706234195,65722.75648019194,160.3321643539201,6.272088156822993,9445.115665586074,4.149028172998484,651.4905781948216,,tess_toi
TESS,1696.01,65.280648,48.819831,3045218.01463205,0.7148143941084741,87171.14144013348,39.52871439743918,7.4656084457202345,5553.374106464431,4.471120885967021,328.9224476189655,,tess_toi
TESS,1697.01,290.10886,61.085447,3255801.326963965,6.585506487522988,76358.62715427495,470.81604090666065,7.221580649752172,4830.897711078011,4.349504266616783,1569.2056889719327,,tess_toi
TESS,1653.01,72.031822,39.966936,4556474.767188773,8.033975326918885,99846.52057908512,30.636320551573295,1.983937011210483,4865.514315477993,3.227767364377194,946.1656892415089,,tess_toi
TESS,1654.01,287.666559,66.768082,4294882.45948543,0.005103479854544025,18814.69347917525,453.61234597194544,4.47911232789796,6666.348680205349,4.67674200129748,650.9301246521702,,tess_toi
TESS,1655.01,61.172234,52.256992,815877.6902462608,3.1809515204286223,28091.393550288725,126.76397796120139,1.7591786088701182,5730.209447330337,3.7945728788747957,1134.5278832559409,,tess_toi
TESS,1656.01,63.230018,53.68705,2959562.017876313,7.58814103324673,62331.1048902754,371.9068495356252,9.30893123206843,5565.835130492215,4.215020377685679,1137.913949395415,,tess_toi
TESS,1657.01,66.370139,46.365902,7321788.518464577,10.079862880457581,66068.58153974847,105.03054030691858,1.3173160064196026,7375.319544341283,4.814375190211696,1754.9938145902945,,tess_toi
TESS,1658.01,65.876229,35.495109,2373448.590035709,10.802705464339756,2913.8771423298613,167.71017466502292,16.82901125722277,5684.27947183626,4.612800411130092,1728.959246937553,,tess_toi
TESS,1659.01,277.925194,82.305949,1860199.510543064,8.225477304502466,31270.714591566844,185.0580157256885,0.07150356060819334,4376.023130746663,3.7006592317480282,28.90945573028701,,tess_toi
TESS,1659.02,277.925194,82.305949,208484.82762180487,12.770893043395384,2732.684889446465,102.82191285471741,1.4686415804604267,6307.738985199929,4.345442570596033,70.41393011274143,,tess_toi
TESS,166.01,323.196086,-44.018036,161779.60621630328,2.217856597924426,4920.142162275429,222.8842665697577,6.5762807264778145,8391.203906554183,3.9959056406333153,1033.3784744912555,,tess_toi
TESS,1660.01,85.581285,49.513452,3729737.4794970048,7.489386728773251,36211.804331478794,437.4188208536442,10.163021110785813,6691.160557811904,4.043843950673519,201.08329523857253,,tess_toi
TESS,1661.01,88.475966,30.446042,3428181.6627908624,6.761561627823016,15935.663330897609,83.4420080186934,6.073899989357321,7995.0959346830105,4.04397396229707,799.2185665488408,,tess_toi
TESS,1662.01,93.318904,63.685008,141205.70114152122,0.2607799214118435,18530.917511622738,10.830233036889725,1.733810265843681,5816.399589251131,4.55518319822201,458.7772486133647,,tess_toi
TESS,1663.01,89.934847,33.506969,1411612.5756956474,2.3282616048873273,41840.59859316316,70.76173130484494,12.55618362873113,7233.786136417625,4.1045028958520415,263.9963387798019,,tess_toi
TESS,1664.01,276.937885,55.755753,1779812.3477682148,1.1572453020893083,33807.74555596157,481.0842747532746,3.809354369389308,5287.553123950132,3.850912591192016,1009.1126986984168,,tess_toi
TESS,1665.01,88.369051,37.339411,3435753.992097515,3.4140242642370286,1980.9595910544947,115.57546320351321,3.938412872862792,8712.546317023623,3.823446460783473,171.02993009064147,,tess_toi
TESS,1666.01,89.420179,36.765805,4695816.81963898,1.8546243132463565,60719.2779501086,0.9199940244024843,7.7509738464498845,5286.852870170265,4.23998856649179,701.6624706272618,,tess_toi
TESS,1667.01,81.807832,38.597453,4961326.79657308,6.300238355525541,24903.780666833038,203.2460114638494,5.095016420997433,7372.259144907754,4.411593443748222,854.6427735066856,,tess_toi
TESS,1668.01,348.607533,76.93432,109073.90007859273,3.477995297251939,73167.94885453644,117.55118083984478,4.050599581648955,3655.2703890527487,4.339419523280844,376.40336938711954,,tess_toi
TESS,1669.01,45.956474,83.587427,3226105.5626088446,8.648263065152006,115521.29267270314,249.59004116506406,9.217877107629468,4705.956709305917,4.510879416138927,176.4124878028767,,tess_toi
TESS,167.01,90.662482,-64.819484,4176319.248529274,17.513984696048364,49200.86279311057,125.78566432186437,4.280818374491463,6736.117567602432,4.747415192408112,540.1100651180974,,tess_toi
TESS,1670.01,259.017252,72.161181,395933.081010994,4.235261680898321,48700.44843078854,194.13869690016537,5.3285739003357815,6552.559707889242,4.722868409438774,268.0977017348419,,tess_toi
TESS,1670.02,259.017252,72.161181,514907.8408057946,2.816412635194675,56598.57411559117,54.85363310484703,2.156098136195152,6006.634421856442,5.02921702794284,261.47581400577894,,tess_toi
TESS,1670.03,259.017252,72.161181,4494523.652364783,10.511624127946781,21070.511496230283,101.94102591528382,7.624624687398107,5565.838018527399,4.672624127862203,78.33927587868493,,tess_toi
TESS,1671.01,130.969393,86.228398,1235502.6728139238,0.8029376196867164,71674.34761423251,146.12125750087628,1.4003329088833913,5492.935768276868,3.9868968466433405,1355.8079920091757,,tess_toi
TESS,1672.01,91.872047,66.857699,156457.62846802422,11.19673687691437,58533.27914010993,557.0297796602684,0.9036700403535587,8765.575958478728,5.033384559232611,1943.0430220300857,,tess_toi
TESS,1673.01,64.648489,52.865034,501199.72562638496,15.806981875119849,31798.695800735146,9.745348930002777,2.3857617047177544,5689.156498403854,4.344348425040595,158.0002130804148,,tess_toi
TESS,1674.01,61.721603,58.465452,216172.04758735994,8.009714067353055,90420.69808775246,35.28647897282129,3.539861662553837,5238.305679667363,4.104772748464412,135.40293830022097,,tess_toi
TESS,1675.01,47.806635,61.762385,7970562.78909425,5.516651239251472,57469.0899450155,81.8547931607099,5.168274875742465,4264.838599452803,4.085958375561006,10.895667976113522,,tess_toi
TESS,1676.01,65.469581,57.817209,5258852.047394143,0.4895368177641211,16403.416089304068,268.4097343612378,2.7316813028703377,6817.28076770614,4.245910453712051,361.20985201873265,,tess_toi
TESS,1677.01,58.486586,58.9683,76755.24867375215,1.738974793341088,15878.68585646702,130.0500494271077,0.2304109284666671,4665.598395151178,4.362456680829816,946.3756477237748,,tess_toi
TESS,1678.01,73.034809,30.280386,2332451.8784411275,6.44901755646902,121771.874596266,195.03170147265655,5.397368960954851,5003.031863574634,4.0423163085760905,683.4023671344248,,tess_toi
TESS,1679.01,70.54858,54.292058,2954993.3563477225,4.0461373700669805,24198.053964281316,334.2117912922544,1.0421080772464855,6018.249154739914,4.280710234697081,765.7758229577832,,tess_toi
TESS,168.01,311.64359,-37.904399,8048457.423883731,10.220206295867142,1061.1396754004777,88.79815874487288,4.800335223132736,6285.170041452121,4.9671749059362025,277.0237510273988,,tess_toi
TESS,1680.01,292.313979,65.973802,1732167.064213586,0.5380772666565676,28925.798749534133,284.72676468383764,2.128062595252266,7407.450733212961,4.280087743489609,1483.6687982362077,,tess_toi
TESS,1681.01,81.671049,56.963615,1226574.514522212,2.5064971065535158,59147.24067242851,48.821309460209214,4.772971482734119,7077.974701076308,5.1117282550471295,449.4136902716928,,tess_toi
TESS,1682.01,78.295591,33.317953,4095732.751295583,2.605899859573082,104950.1206959004,47.59458637589965,0.18301553489301253,7973.816963887209,4.045288448140821,922.7190071227403,,tess_toi
TESS,1683.01,65.97965,27.82237,877212.6789577543,14.569107157766991,145777.43374097368,153.3942509241063,3.3503180781345834,4446.024667669815,3.891912350281837,391.98410868706765,,tess_toi
TESS,174.01,55.459031,-62.767267,4809129.780791747,2.29897304669617,36093.25264545585,141.8911779351455,0.5250562875959813,6032.214481369438,3.97148779312549,276.9649124506558,,tess_toi
TESS,174.02,55.459031,-62.767267,1077529.725574234,1.3717246023169605,4785.5767900449855,121.46434994280015,2.5828574631453645,6364.322060116587,4.572313113255074,241.93969325252692,,tess_toi
TESS,174.03,55.459031,-62.767267,2875047.6573947873,3.5929131777834806,61805.89359359746,202.83431386587353,0.6674134275689603,4652.051772783439,4.177706716111343,1989.2261107283894,,tess_toi
TESS,174.04,55.459031,-62.767267,5391027.244858506,2.2235011833881018,1464.512430145718,156.2008660899784,0.5301812197309566,6915.192984296996,4.119313590572547,1615.2819597192683,,tess_toi
TESS,174.05,55.459031,-62.767267,3466240.0451281955,4.5573278625260984,20230.022214090648,145.76550539887396,7.607421117339145,5848.152954922952,4.644303473639032,601.3368154582691,,tess_toi
TESS,1740.01,351.017992,43.37667,8908505.065175945,10.165811918849233,37876.12764372687,1.8878673951464695,6.465652086969355,6745.074892369421,3.787723354501307,529.1083296628467,,tess_toi
TESS,1741.01,247.043455,63.499098,1849722.7806369315,1.608395522647497,32509.074420215682,36.42279896564111,0.540482519506691,4947.643727004017,5.490249167719524,1027.0848556959895,,tess_toi
TESS,1742.01,257.328868,71.876672,3672957.2771877823,8.95558482618517,53718.39082746431,21.347861786177376,0.10809645027170875,5036.724936838749,5.090689743978695,121.54657913735812,,tess_toi
TESS,1743.01,257.747332,71.872204,2585042.7474390985,5.857114952820255,36123.791657354996,36.4637135160055,6.786467532846424,3613.4537037604046,4.323064881290622,114.85958227765781,,tess_toi
TESS,1744.01,294.291071,60.881302,4730107.070282922,0.7471863138609754,78093.29285214086,8.531023165073927,9.903084975811405,6117.785305714806,4.315155734567843,403.04715480176395,,tess_toi
TESS,1745.01,281.13629,54.949899,294352.53189749207,8.183156100249718,103204.79949111342,66.1288481330438,0.7903881614209731,5019.843047808514,5.464747056800722,575.1932108545909,,tess_toi
TESS,1746.01,281.767709,54.910682,1076668.997541773,1.9632398847032617,24927.88103296201,168.84205720153437,12.417915650943609,5358.166643639615,4.5858269895292105,936.9150558663422,,tess_toi
TESS,1746.02,281.767709,54.910682,3873474.8290999588,3.6840664488389634,36599.107847565036,409.6460467473841,0.36095816650625057,5651.680735733056,4.438767755899559,300.7772575258958,,tess_toi
TESS,1747.01,270.80605,60.675192,5244056.48261693,2.939736692241657,73811.98294293608,34.16588379423998,0.2884718019682223,4733.00081983092,4.381681409191652,2097.267902928573,,tess_toi
TESS,1748.01,270.73931,60.417638,2715628.5994793116,2.6640773504128767,97010.64906331226,163.88924366951724,3.7455117135206475,4413.981490022091,4.868084307803281,744.5588380234951,,tess_toi
TESS,1749.01,282.737228,64.419466,1096374.1509665388,3.155357539190586,32810.19646933715,62.35066941638315,3.394682026908486,4281.352007532794,4.517022108367543,1052.7803095919487,,tess_toi
TESS,1749.02,282.737228,64.419466,11448979.868366139,3.5641148570229286,62322.243845500285,2.73753971956197,1.208264786945615,5832.070229385964,4.594359308133963,376.2164401912725,,tess_toi
TESS,1698.01,98.502971,41.900782,3002322.031527386,9.922002059539945,72578.59758108607,27.518125529797697,1.3101166235433215,5665.440576612684,4.245949133568418,1486.166113918506,,tess_toi
TESS,1699.01,125.188745,46.203604,5871990.719627451,4.797100165244915,38478.59998250797,490.8325502703069,0.438975880021805,6405.223636049059,4.494490927915546,689.6143242816338,,tess_toi
TESS,170.01,54.989595,-83.088518,953309.037051317,6.949826678127185,8422.930605068028,94.42632422174789,10.905265532081009,6314.222399005595,4.03207295327905,366.56348381991927,,tess_toi
TESS,1700.01,126.088625,42.104735,397285.5585794005,4.711142192758924,22923.592537436565,68.9983676355819,8.723703799105536,4510.1701081052,4.297682856274557,764.9608377545567,,tess_toi
TESS,1701.01,99.898189,42.131339,9509787.271452153,5.345491078932729,147389.44360613343,151.24375705562522,9.388924841344801,6353.991860355724,4.449261539627811,1092.199576235243,,tess_toi
TESS,1702.01,111.559352,32.383825,2408318.2491424484,6.496329563923844,81081.60518733974,356.9303676801447,3.9430961251674432,5562.965194389026,3.961192191188463,1000.1810890842762,,tess_toi
TESS,1703.01,113.874367,49.478068,1041508.0503277692,3.8431195811680166,56549.89987009986,286.577886070007,4.0497518855166845,4906.414467476017,4.225957978257829,886.7328903099658,,tess_toi
TESS,1704.01,114.932863,28.120146,2316979.612383647,8.778793364247814,77953.7927366589,66.33117742438681,1.216703408646547,6089.476073280661,4.980572680900264,623.214224075887,,tess_toi
TESS,1705.01,132.635012,82.92712,1224123.2330669719,4.225448524602549,6216.185938463471,79.10767209330717,10.540326943656792,3686.641173744162,3.9270451898979397,980.051534011835,,tess_toi
TESS,1706.01,285.205602,60.233671,6571383.010934953,14.42885947499506,82400.19094229111,356.02968001908584,2.22054086187533,4963.281097103304,4.928850199443721,320.93049446281907,,tess_toi
TESS,1706.02,285.205602,60.233671,2947298.698013104,4.062486453470304,32736.45699552524,396.5207311088011,5.720491835475406,5704.575965686278,4.283895806815103,1003.738306028018,,tess_toi
TESS,1707.01,101.382168,31.465533,827444.0162152842,12.540524553894834,31385.19957622416,115.50870732536809,2.1041087539068575,8053.7365306454085,3.9678563786519567,348.1017822827464,,tess_toi
TESS,1708.01,116.107291,43.009079,2060112.8720957253,9.20479529948123,49767.83685161545,55.020730493862374,1.2743341825162084,2787.1719874919336,3.70631515641576,222.37276761841915,,tess_toi
TESS,1709.01,118.629831,45.807841,2446660.360159001,4.112757168479984,5224.486270944425,250.8056349969616,2.4387873841254404,4568.952493667399,4.356679329585479,181.21841713974868,,tess_toi
TESS,171.01,124.269428,-63.213403,5767713.7693538405,2.722334066068015,103872.36718239797,58.744530853888726,3.046644169316431,6302.5033858871775,3.9743155102960883,977.0448529246753,,tess_toi
TESS,171.02,124.269428,-63.213403,1243429.6093390058,4.129538929281606,7918.671783088249,84.20611233805005,0.23331994408432719,7387.53143784918,4.995584109812509,1757.8376916923028,,tess_toi
TESS,1710.01,94.283837,76.21102,110882.41837943536,10.820837305257177,60345.7387428739,97.55133307269953,8.293142862681874,6671.774882437309,4.722440163198445,60.9061462968963,,tess_toi
TESS,1711.01,124.446664,51.01037,747624.1044451033,5.16621600350546,45383.38476107736,102.62533103487006,6.190848946975728,4606.927696734121,3.857214375129324,643.6743510524617,,tess_toi
TESS,1712.01,127.945702,44.832314,5471215.510197145,17.345818408165616,10084.779174217285,614.9102247170716,4.838472065889999,7732.932134638937,4.11043936286255,853.0069072298777,,tess_toi
TESS,1713.01,100.520595,39.842904,3844689.6393781933,14.79222280468966,122998.76666176041,168.02690459331174,1.3996928356252576,5179.375728642068,4.951803658771717,17.005634656881348,,tess_toi
