mission,target_id,ra,dec,period_days,transit_duration_hours,depth_ppm,planet_radius_re,stellar_radius_rs,stellar_teff_k,stellar_logg,snr,disposition,source
UNKNOWN,KMT-2018-BLG-0030L b,264.5166667,-28.041625,3451808.0606937427,8.027943309990901,22506.290933922497,13.6,9.14760565194823,7188.1798519683025,4.76421569366024,204.28035311569042,,pscomppars
TESS,TOI-431 c,83.2692502,-26.7238698,4.8494,4.795117688765985,84573.07887214406,1.49,0.731,4850.0,4.6,719.2559834212226,,pscomppars
KEPLER,Kepler-332 b,286.6627811,47.4136938,7.626324,2.37,0.02961,1.17,0.72,4955.0,4.611,1785.70389831196,,pscomppars
KEPLER,Kepler-508 b,295.4042546,42.9812789,25.30889748,5.6829,0.01554,1.64,1.25,6025.0,4.3,444.8500397849103,,pscomppars
KEPLER,Kepler-1896 b,289.6785786,40.2496475,44.87020111,4.199,0.06361,3.09935997,0.996,6122.0,4.471,23.795629688167264,,pscomppars
KEPLER,KOI-1599.02,298.3738383,40.6184483,13.6088,5.175,0.03761,1.9,0.972,5833.0,4.472,128.25533872320662,,pscomppars
KEPLER,Kepler-481 b,291.9069862,49.262076,10.06082567,4.5782,0.04602,2.5,1.09,5802.0,4.36,186.62055494356883,,pscomppars
KEPLER,Kepler-1005 b,286.2858998,43.3205085,6.49801525,2.3167,0.01909,1.5,1.06,5782.0,4.38,1492.5841844381102,,pscomppars
K2,K2-22 b,169.4827046,2.6190363,0.381073,0.5856,0.624,2.3,0.58,3879.0,4.7,878.1555180327016,,pscomppars
KEPLER,Kepler-1322 b,293.2045009,45.4353919,0.962867382,1.6247,0.03035,1.61,0.87,5488.0,4.52,261.4719205055653,,pscomppars
KEPLER,Kepler-1300 b,289.0330532,40.0869182,22.2419092,7.255,0.00649,1.37,1.79,6130.0,4.04,274.60439908312435,,pscomppars
K2,K2-104 b,129.6366594,19.7737202,1.9741954,1.584,0.1749,1.79,0.48,3712.0,4.78,1366.9800582498542,,pscomppars
UNKNOWN,WASP-167 b,196.0437932,-35.5495292,2.0219596,2.724,0.82,17.71022,1.79,7000.0,4.13,842.7003445067428,,pscomppars
KEPLER,Kepler-888 b,295.5212866,49.7386804,70.6979061,6.624,0.03831,1.76,0.9,5875.0,4.52,547.4262790630066,,pscomppars
K2,K2-54 b,338.0541631,-17.5440636,9.7833,2.7888,0.139,2.6116925,0.643,3990.0,4.61,703.8992013586856,,pscomppars
KEPLER,Kepler-401 c,290.0827494,50.8634361,47.318218,10.579,0.02469,2.15,1.333,6117.0,4.254,1379.8624532861463,,pscomppars
UNKNOWN,HD 76920 b,133.820353,-67.2653621,415.891,13.148736138739553,101392.91171291049,13.1,8.33,4664.0,2.71,602.0639473927195,,pscomppars
KEPLER,Kepler-920 b,284.2969363,49.1585983,6.53192704,3.1164,0.07719,2.42,0.85,5403.0,4.54,95.76740513560252,,pscomppars
KEPLER,Kepler-1731 b,291.2544229,36.7434302,21.76129913,1.2657,0.12358,2.93295657,0.72,4859.0,4.612,164.58342434170018,,pscomppars
KEPLER,Kepler-1438 b,289.289819,40.6816262,2.31942009,1.612,0.00964,0.94,0.96,5530.0,4.46,632.3509868024049,,pscomppars
K2,K2-390 b,355.702386,-9.5887124,3.312792,2.097,0.1815,4.662,0.966,5558.0,4.368,996.0915376334317,,pscomppars
KEPLER,Kepler-336 b,290.2376224,41.3313637,2.024823,2.762,0.00633,1.02,1.304,5867.0,4.264,820.8244723598665,,pscomppars
KEPLER,Kepler-788 b,290.0004154,38.5398551,8.39846269,6.488,0.03401,2.55,1.23,6159.0,4.32,486.3887976938521,,pscomppars
KEPLER,Kepler-1225 b,290.6332748,40.1369671,7.01075434,2.1522,0.02228,1.82,1.19,6140.0,4.34,5.828650918059831,,pscomppars
KEPLER,Kepler-19 b,290.4209694,37.8516556,9.28699,3.3652,0.06917,2.209,0.859,5541.0,4.55,800.0718952842491,,pscomppars
KEPLER,Kepler-440 b,285.3500664,41.4523695,101.11141,7.95,0.08781,1.86,0.559,4134.0,4.706,71.21475251996097,,pscomppars
KEPLER,Kepler-1937 b,290.6583922,40.7785383,9.688599586,2.0,0.06661,3.0229133,1.196,6457.0,4.358,638.0447626452525,,pscomppars
KEPLER,Kepler-335 b,296.0642944,45.4285986,6.562331,4.035,0.02697,3.39,1.854,5877.0,4.017,1353.91672008788,,pscomppars
KEPLER,Kepler-1035 b,289.042243,42.8824991,2.714077555,1.2618,0.01435,1.17,0.97,5763.0,4.45,458.4851495118936,,pscomppars
UNKNOWN,BD-17 63 b,7.1413494,-16.2273254,655.57,8.402566761120886,20362.13914689282,12.8,0.74,4714.0,4.26,547.7030498743072,,pscomppars
KEPLER,Kepler-1301 b,286.6041816,42.4403309,9.08237046,2.025,0.02969,1.4,0.81,5188.0,4.56,878.7051917121978,,pscomppars
TESS,TOI-4364 b,80.066927,-4.2392481,5.424019,1.6,0.178,2.01,0.4684,3528.0,4.785,943.1926844262139,,pscomppars
UNKNOWN,GJ 433 d,173.8619194,-32.5436302,36.059,10.33224843789639,16701.666994148985,2.14,0.5,3461.0,4.81,653.6921955515338,,pscomppars
UNKNOWN,Pr0211 b,130.547744,19.276957,2.1461,8.330670071484535,43343.74528692273,13.4,0.827,5300.0,4.51,414.50347940054064,,pscomppars
KEPLER,Kepler-1423 b,288.2437481,41.1100655,23.955378,3.185,0.02287,1.06,0.75,4939.0,4.59,442.63473757358634,,pscomppars
KEPLER,Kepler-1797 b,292.4642406,45.9682799,23.3593998,5.389,0.05701,3.05774442,1.009,6244.0,4.46,495.7409043980833,,pscomppars
KEPLER,Kepler-1909 b,290.889409,42.4596251,2.391609907,1.916,0.01892,1.09217411,0.685,4935.0,4.589,856.978719348182,,pscomppars
UNKNOWN,KMT-2019-BLG-0578L b,269.4846667,-27.7948611,2083109.4176799553,0.2529026705327682,111571.84077635867,13.7,0.648146780617576,1784.1626327753713,4.690635708299196,569.6337725846203,,pscomppars
KEPLER,Kepler-111 c,291.653163,44.6882613,224.77833,11.13,0.3226,7.0840758,1.145,5914.0,4.369,138.18139676291239,,pscomppars
KEPLER,Kepler-24 c,290.4132621,38.3437283,12.33,6.487,0.05666,2.514,1.099,6028.0,4.33,989.7534956635384,,pscomppars
TESS,TOI-6002 b,299.6142524,32.2871702,10.904821,1.657,0.387,1.65,0.2432,3229.0,4.989,1388.3371583014962,,pscomppars
UNKNOWN,HAT-P-33 b,113.1842383,33.8350214,3.47447,4.4136,1.1,20.73665,1.79,6446.0,4.15,1001.1654176334051,,pscomppars
KEPLER,Kepler-390 c,291.6288086,41.2088351,13.060022,2.665,0.01068,0.79,0.776,5166.0,4.569,1108.1900662042683,,pscomppars
UNKNOWN,HD 95089 b,164.698748,1.7290087,464.4,1.9880199543669388,60399.93846861317,13.7,5.08,4918.0,3.24,671.295072185151,,pscomppars
KEPLER,Kepler-627 b,292.1042198,39.7678585,40.6994443,7.208,0.04299,3.73,1.49,6424.0,4.21,5.734472265650806,,pscomppars
UNKNOWN,HD 113538 b,196.233933,-52.4463502,663.2,5.342959063192174,15506.855348489686,13.2,0.53,4462.0,3.79,428.76857334446856,,pscomppars
UNKNOWN,KMT-2021-BLG-1391L b,270.6835833,-28.0605,4396853.570041199,8.380608742246366,86758.7801843625,1.97,1.0531292376982997,4283.96865227371,3.887549094720828,429.1270256529761,,pscomppars
TESS,TOI-1776 b,164.7772913,40.9837182,2.799868,1.9316857,0.02048553,1.21612741,0.9356,5785.0,4.457,441.9196679030671,,pscomppars
KEPLER,Kepler-1698 b,293.3450181,39.2577469,1.2107,1.434,0.01591,1.07315686,0.741698,4975.03,4.61249,1181.7086105277574,,pscomppars
KEPLER,Kepler-688 b,294.6552312,39.3083446,3.895936844,2.3389,0.85448,9.76,0.96,5715.0,4.47,443.25723569499917,,pscomppars
KEPLER,Kepler-139 e,282.3919451,43.8894167,2047.635373,4.775230736600853,13033.245757205568,13.7,1.045,5622.0,4.34518,1157.254393516761,,pscomppars
K2,K2-195 b,199.8315191,-8.5095364,15.852975,4.8408,0.1118,3.13,0.99,5713.0,4.42,1296.8590530366107,,pscomppars
UNKNOWN,WASP-132 c,217.6091998,-46.159516,1.01153624,1.491,0.06406893,1.841,0.758,4686.0,4.56,733.3849525384503,,pscomppars
UNKNOWN,KMT-2021-BLG-1554L b,267.8034167,-31.8643611,1499815.7776264984,18.61092293190088,54621.33609867942,6.9,2.0210516883022214,4419.73361970633,4.657768469610535,495.34260682927146,,pscomppars
KEPLER,Kepler-402 b,288.3701976,43.3546109,4.028751,2.985,0.01007,1.22,1.264,6090.0,4.278,412.56533390764736,,pscomppars
KEPLER,Kepler-344 b,292.4996101,46.3243406,21.963945,2.676,0.06934,2.61,0.976,5774.0,4.451,1302.0693535230873,,pscomppars
KEPLER,Kepler-1935 b,296.4037783,39.7227036,3.951400042,1.0582,0.04057,2.50271696,0.899,5570.0,4.458,760.7180821619407,,pscomppars
KEPLER,Kepler-1375 b,296.2935173,43.4032189,3.3004192,4.498,0.00988,1.74,1.78,6704.0,4.11,860.4431518311949,,pscomppars
KEPLER,Kepler-1321 c,294.528597,46.6408737,2.226491086,1.7225,0.18391,2.4,0.53,4094.0,4.73,153.59333012109104,,pscomppars
KEPLER,Kepler-670 b,297.0154644,49.2252988,2.816504852,2.50522,1.68137,13.18,0.99,5709.0,4.44,114.1434896580035,,pscomppars
UNKNOWN,KMT-2016-BLG-2142L b,268.112,-29.3845615,4223687.162018647,3.3206999567800515,33733.30104994304,12.2,0.7690349459639073,8919.942273099598,4.091516118307809,120.07962547278876,,pscomppars
UNKNOWN,GJ 238 b,98.454881,-58.5250316,1.7446999,1.239,0.016,0.566,0.4314,3485.0,4.85243,222.78861467733753,,pscomppars
UNKNOWN,EPIC 206024342 b,331.2771441,-14.1218019,4.50756,2.184,0.0267,1.7,0.823,5724.0,4.5,109.92083028126865,,pscomppars
KEPLER,Kepler-1688 b,289.5530051,41.2978532,5.62012,2.751,0.02037,1.26174569,0.746,4632.11,4.6,429.3199978821359,,pscomppars
KEPLER,Kepler-1891 b,290.0438524,44.3705375,4.02229023,0.8605,0.02344,1.52139156,0.827,5516.0,4.544,98.76432167605549,,pscomppars
UNKNOWN,HD 160691 d,266.0361585,-51.8348751,9.6392,6.724021989149686,48405.248239524066,3.17,1.33,5773.0,4.2,226.43210806711323,,pscomppars
KEPLER,Kepler-985 b,290.144339,44.0498808,116.331901,6.865,0.15863,2.98,0.85,5434.0,4.54,531.8895133852993,,pscomppars
UNKNOWN,HD 89744 b,155.5433193,41.2289354,256.78,2.8790605075555895,27144.61456035501,12.6,2.13257,6291.0,4.07,1242.3298304179616,,pscomppars
KEPLER,Kepler-326 d,294.3255898,46.0022646,6.766888,1.631,0.02493,1.21,0.801,5105.0,4.556,631.6939736495963,,pscomppars
KEPLER,Kepler-84 d,298.2520208,40.4960842,4.224537,3.172,0.01591,1.38,1.169,6031.0,4.323,1102.4934835789252,,pscomppars
KEPLER,Kepler-767 b,291.5791562,38.0358066,161.5280101,3.6935,0.46536,6.64,0.94,5694.0,4.48,592.2119352900905,,pscomppars
KEPLER,Kepler-1182 b,296.3079895,43.8213706,11.17394617,3.421,0.03248,2.41,1.05,5924.0,4.41,558.9615041725415,,pscomppars
TESS,TOI-700 e,97.0957165,-65.5786149,27.80978,2.777,0.04068233,0.953,0.421,3459.0,4.809,14.255838057166413,,pscomppars
KEPLER,Kepler-1456 b,286.9453381,43.8228023,18.1373829,3.55,0.03827,1.14,0.62,4231.0,4.67,39.19897089285028,,pscomppars
KEPLER,Kepler-1363 b,296.9964872,49.2563228,2.94194094,2.0333,0.03083,1.25,0.72,4839.0,4.61,904.7399992563504,,pscomppars
K2,K2-169 b,337.0442461,-14.5993376,6.380803,3.096,0.01604,1.27328671,0.919053,5548.0,4.56,1058.486396491809,,pscomppars
UNKNOWN,WASP-197 b,160.6307133,28.1986255,5.167228,5.9764524,0.3931,14.44837612,2.112,6050.0,3.9,759.5848856098039,,pscomppars
KEPLER,Kepler-1997 b,297.4808253,46.5891373,26.7575866,5.858,0.04553,2.28,1.052,6215.0,4.44,1171.7955424030636,,pscomppars
KEPLER,Kepler-224 b,290.9342679,47.3575414,3.132924,2.034,0.04797,1.39,0.676,5018.0,4.639,815.3710484384322,,pscomppars
KEPLER,Kepler-235 b,286.0790779,39.278237,3.340222,1.925,0.1844,2.23,0.554,4255.0,4.73,482.35832917222467,,pscomppars
KEPLER,Kepler-236 c,283.8664285,39.8981928,23.968127,4.166,0.11823,2.0,0.51,3750.0,4.753,868.4549066662411,,pscomppars
KEPLER,Kepler-1911 b,299.303559,41.4410233,5.990799904,1.661,0.00723,1.011,0.972,5721.0,4.442,790.2868277226295,,pscomppars
UNKNOWN,HD 13167 b,32.057635,-24.695575,2613.0,7.686950377669212,64594.19225317898,13.1,2.39,5671.0,3.72,331.3951621581754,,pscomppars
UNKNOWN,HD 56957 b,109.3253986,-40.6560651,5859.08992,5.624048342000831,71537.14505479364,12.8,1.77793,5743.0,3.95107,152.0663213884021,,pscomppars
KEPLER,Kepler-953 c,288.9716297,44.6246451,9.10967112,5.3021,0.01264,1.19,0.99,5416.0,4.42,716.4627396878872,,pscomppars
KEPLER,Kepler-205 b,285.2866912,41.8609357,2.75564,1.948,0.05464,1.51,0.546,4321.0,4.735,1100.2029575234976,,pscomppars
KEPLER,Kepler-38 b,286.830312,42.2791434,105.599,3.991286345008866,0.05,4.3,1.752,5623.0,3.926,237.40818191096437,,pscomppars
KEPLER,Kepler-1494 b,282.6573891,43.1625334,91.080482,9.65,0.07386,3.07,0.94,5659.0,4.48,695.7783105601437,,pscomppars
UNKNOWN,HD 148164 c,246.4351678,11.9190729,5062.0,1.013710725400542,26828.939585109096,12.8,1.34,6032.0,4.1581,424.94155325155714,,pscomppars
K2,K2-347 b,126.3726821,23.2974061,7.187257,2.57,0.1829,2.41,0.63,4599.0,4.65,99.81503686303058,,pscomppars
TESS,TOI-5153 b,91.5403204,-19.9534443,20.33003,4.87,0.5936,11.88151954,1.4,6300.0,4.3,715.8954318401081,,pscomppars
UNKNOWN,BD+15 2940 b,240.09564,15.5467507,137.48,12.523507165175618,110993.74161974987,13.7,14.7,4796.0,2.8,903.9186897533849,,pscomppars
KEPLER,Kepler-937 c,294.1688142,46.7146161,153.343364,10.715,0.0388,2.67,1.22,6095.0,4.32,926.9770059386857,,pscomppars
KEPLER,Kepler-1795 b,286.4792568,39.2698793,13.36019993,2.788,0.06999,1.66301611,0.688,4500.0,4.638,453.5220374540704,,pscomppars
KEPLER,Kepler-251 e,296.5662171,44.1058077,99.640161,4.36,0.09525,2.77,0.89,5526.0,4.486,647.1716222625092,,pscomppars
UNKNOWN,HD 112570 b,194.2824262,46.1765638,2615.0,6.658293336579569,17498.217587311297,13.1,9.85,4750.0,2.51,663.74936838113,,pscomppars
KEPLER,Kepler-1604 b,285.4106549,44.4122318,0.683684256,0.9993,0.02856,1.41,0.76,4976.0,4.59,1840.3762215952916,,pscomppars
K2,K2-44 b,174.011661,-2.5209338,5.657,4.296,0.03342,2.433,1.58,5912.0,4.101,1654.8772823698407,,pscomppars
UNKNOWN,HD 212301 b,336.8803957,-77.7183219,2.24571,8.141373468463165,56322.741946531794,14.2,1.16,6239.0,4.5,1328.7667019387848,,pscomppars
UNKNOWN,KMT-2018-BLG-0029L b,264.469458,-27.9847,921238.2447944861,1.974656540590816,520.8517671770874,2.67,3.215027780642882,3543.486329045576,4.8130651286709005,263.65036766627856,,pscomppars
KEPLER,Kepler-1213 b,289.4858423,50.9441967,5.34982412,4.209,0.00888,1.19,1.21,6050.0,4.33,508.21824136459406,,pscomppars
UNKNOWN,HD 7924 d,20.4956562,76.7101475,24.451,5.561254447297606,19919.511779099637,2.42,0.7821,5075.0,4.59,151.6949050446384,,pscomppars
UNKNOWN,HD 161178 b,264.2873565,72.455859,279.3,0.06575717758787687,255.5359804648679,14.1,10.95,4786.0,2.38,552.4379875444142,,pscomppars
KEPLER,Kepler-1238 b,297.9057655,40.1628378,4.14787559,3.674,0.01376,1.93,1.48,6386.0,4.21,61.48978873411494,,pscomppars
UNKNOWN,HD 184010 d,292.8401421,26.6172796,836.4,2.377705192590299,57872.87413878193,14.3,4.86,4971.0,3.18,13.67512590004706,,pscomppars
UNKNOWN,MOA-2011-BLG-293L b,268.913958,-28.4768472,3000.0,6.003263554692254,94861.30831039567,12.9,3.6933633491353928,5715.107136575618,4.231481526780121,1048.573921170545,,pscomppars
UNKNOWN,KMT-2018-BLG-1292L b,263.427583,-33.5206694,1815054.4351214604,6.889827691123436,125799.04216196323,12.9,3.2730792599114817,3224.6736612280047,4.4346814659819636,680.1457403897581,,pscomppars
TESS,TOI-1736 b,43.4344615,69.101345,7.073076,3.9825962,0.0439,3.18175535,1.4286,5636.0,4.142,552.7470839850279,,pscomppars
KEPLER,Kepler-1947 b,296.1040313,42.3425818,6.963630199,3.176,0.00681,1.0101666,1.686,6040.0,3.978,1143.625101882426,,pscomppars
KEPLER,Kepler-1568 b,289.1826808,47.8733301,20.925392,6.617,0.0109,1.3,1.19,5956.0,4.32,706.9742835782557,,pscomppars
KEPLER,Kepler-1453 b,286.1255037,47.9475586,47.1611696,4.059,0.08161,2.67,0.94,5665.0,4.48,106.05015565126769,,pscomppars
UNKNOWN,ups And b,24.1983534,41.4038147,4.617033,5.958746150850201,100650.00604435758,14.0,1.56,6156.77,4.125176,120.98679006420792,,pscomppars
UNKNOWN,HIP 29442 d,93.0578446,-14.6493167,6.429575,3.08,26682.3510576763,1.538,0.98,5289.0,4.39,374.18431826498477,,pscomppars
TESS,TOI-4010 d,20.2148196,66.0722009,14.70886,3.6,0.50479326,6.18,0.83,4960.0,4.54,113.0710574962134,,pscomppars
UNKNOWN,WASP-158 b,4.1463468,-10.9764226,3.656333,3.576,0.63,11.99363,1.39,6350.0,4.3,216.70934442285798,,pscomppars
UNKNOWN,OGLE-2008-BLG-355L b,269.786708,-30.7594722,1227611.962616379,5.1913538541319,2114.388840822937,12.9,0.613051003591397,6932.771709554663,4.9628528924067945,216.99270350007887,,pscomppars
TESS,TOI-849 b,28.7157956,-29.4217086,0.765548,1.57,0.141,3.64,0.97,5257.0,4.48,88.16895375009133,,pscomppars
KEPLER,Kepler-825 b,294.769825,39.3984081,3.77360059,2.6854,0.0176,1.53,1.08,5976.0,4.39,1331.6979692151224,,pscomppars
KEPLER,Kepler-1233 b,297.3750954,46.6622201,45.1263042,6.631,0.04056,2.6,1.25,6198.0,4.3,742.8227448202382,,pscomppars
KEPLER,Kepler-1481 b,289.4390075,49.7312226,5.94220998,2.2737,0.02726,1.23,0.75,4908.0,4.6,747.5669289199469,,pscomppars
KEPLER,Kepler-285 b,291.3908469,48.0655392,2.633867,2.061,0.02598,1.34,0.808,5411.0,4.584,732.3040354435476,,pscomppars
KEPLER,Kepler-1076 b,287.5902594,51.0606047,6.14727918,2.7627,0.01197,0.8,0.74,4868.0,4.6,96.25895458961708,,pscomppars
TESS,TOI-6255 b,331.5031606,39.2988284,0.23818244,0.4763536,0.04939764,1.079,0.37,3421.0,4.85,644.8982118322875,,pscomppars
KEPLER,Kepler-328 c,295.8092756,40.0084866,71.312,8.781,0.2138,5.4,1.06,6064.0,4.44,2258.665415603204,,pscomppars
KEPLER,Kepler-311 d,282.0612731,47.0854984,232.040326,12.235,0.02908,2.05,1.156,5903.0,4.3,333.56505194747444,,pscomppars
TESS,TOI-1794 b,203.3974857,49.0608433,8.765528,3.9154065,0.05726987,3.29701268,1.3162,5631.0,4.184,1434.2923744403781,,pscomppars
TESS,TOI-1669 b,45.9564744,83.5874273,500.0,2.8111580194314496,5080.0202240473245,14.1,1.0561,5497.0,4.382,350.63428783997523,,pscomppars
UNKNOWN,HD 159243 c,263.3395365,5.7008254,248.4,7.300976160117156,111508.32442647128,13.4,1.12,6123.0,4.55,636.6595608897109,,pscomppars
UNKNOWN,HAT-P-46 b,270.4441831,-2.97098,4.463129,3.0984,0.79838271,14.392,1.396,6120.0,4.25,824.7200746114813,,pscomppars
KEPLER,Kepler-67 b,294.1533505,46.1663976,15.7259,3.839,0.14227,2.94,0.778,5331.0,4.594,2580.4405184908155,,pscomppars
UNKNOWN,GJ 667 C c,259.7510609,-34.9977651,28.14,0.5287518517653524,84865.23838016122,1.77,4.0078097300080815,3350.0,4.69,1352.3369010128588,,pscomppars
UNKNOWN,HD 106906 b,184.4713308,-55.9755805,2158081.6906787325,0.5733698606092389,7495.0665708439265,12.4,2.12351,6516.0,3.90453,274.8994283168336,,pscomppars
UNKNOWN,HD 73526 c,129.318331,-41.3184231,379.1,2.924839899664562,89133.50787943654,13.3,1.53,5601.0,4.12,1428.6512598004215,,pscomppars
UNKNOWN,HATS-5 b,67.2228465,-21.4820568,4.763387,2.9856,1.31606298,10.223,0.871,5304.0,4.53,634.2857516542849,,pscomppars
UNKNOWN,bet Cnc b,124.1286379,9.1853306,605.2,12.527842941584774,127313.97947889986,12.6,47.2,4092.1,1.4,279.61301555146116,,pscomppars
UNKNOWN,GJ 667 C e,259.7510609,-34.9977651,62.24,4.599557670218261,8606.033953986043,1.45,9.442229704444795,3350.0,4.69,1646.590050539566,,pscomppars
KEPLER,Kepler-415 c,293.8045041,38.6390517,8.708,2.532,0.14196,2.01,0.643,4362.0,4.62,705.8088284644424,,pscomppars
KEPLER,Kepler-416 b,291.5569554,39.2272923,6.319,3.2023,0.05983,2.48,1.075,5718.0,4.42,1400.4429453134558,,pscomppars
UNKNOWN,CoRoT-2 b,291.7770457,1.3836634,1.7429935,2.26704,2.75,16.432,0.906,5625.0,4.53,393.837916558768,,pscomppars
UNKNOWN,DP Leo b,169.3162193,17.9615717,10220.0,1.4796180487311938,70340.02692641562,12.7,0.0115,13500.0,4.04043984688526,604.4022609335252,,pscomppars
UNKNOWN,HAT-P-17 c,324.5359781,30.4881882,5584.0,7.593362333059981,28713.791578989054,13.1,0.838682,5336.96,4.55466,1431.2346291032497,,pscomppars
KEPLER,Kepler-415 b,293.8045041,38.6390517,4.176,2.358,0.05315,1.21,0.643,4362.0,4.62,219.46891241511116,,pscomppars
UNKNOWN,2MASS J01225093-2439505 b,20.7128012,-24.6646128,6029142.017090246,7.907299078829539,66597.22823228547,11.209,0.36645,3530.0,4.85804,416.83333368904175,,pscomppars
UNKNOWN,Kapteyn c,77.9586613,-45.0430198,121.54,3.311662419491218,84644.0572374381,2.54,0.291,3550.0,4.92351,684.6058657919094,,pscomppars
UNKNOWN,kap And b,355.1025974,44.3338511,877241.7228182924,3.941773517105494,37505.06042441906,12.3,2.31229,10900.0,3.78,234.87621053210648,,pscomppars
KEPLER,Kepler-77 b,289.6079433,44.3454347,3.57878087,2.93376,0.9849,10.761,0.99,5520.0,4.42,835.8310407070876,,pscomppars
KEPLER,Kepler-197 d,295.2264739,50.5592348,15.677563,5.326,0.01044,1.22,1.12,6004.0,4.304,540.6741338177627,,pscomppars
UNKNOWN,HIP 105854 b,321.5962275,-37.8294782,184.2,0.7457607909305637,78456.5124573329,12.6,10.305119,4780.0,2.94,940.2536003727407,,pscomppars
UNKNOWN,V0391 Peg b,331.0504119,26.4188227,1170.0,7.833955324077871,77354.94060042452,13.1,0.23,29300.0,5.4,1024.2579829373756,,pscomppars
UNKNOWN,HAT-P-27 b,222.7673221,5.9473626,3.039577,1.68,1.43,11.43,0.864673,5316.0,4.52626,105.69995055203309,,pscomppars
UNKNOWN,WASP-75 b,342.3858995,-10.6754686,2.484193,1.9728,1.07,14.235,1.26,6100.0,4.29,260.2747263636824,,pscomppars
KEPLER,Kepler-259 c,288.2119707,46.6150461,36.924931,4.723,0.0902,2.7,0.898,5938.0,4.532,953.7479147401426,,pscomppars
KEPLER,Kepler-148 c,289.7861626,46.8588176,4.180043,2.482,0.18805,3.6,0.851,5272.0,4.546,1442.010829433989,,pscomppars
UNKNOWN,HATS-36 b,291.4787013,-23.2028183,4.175186,3.3792,1.3791,12.92,1.1,5950.0,4.4,1561.841087353401,,pscomppars
UNKNOWN,WASP-67 b,295.7438485,-19.9497314,4.61442,1.896,1.8,12.89035,0.88,5200.0,4.35,186.3125609742365,,pscomppars
UNKNOWN,WASP-68 b,305.0957239,-19.3147271,5.0843,5.0844391,0.57,14.79588,1.79,5910.0,4.17,1854.8735293614066,,pscomppars
UNKNOWN,WASP-70 A b,315.4771912,-13.4333821,3.7130203,3.3336,0.97,13.047,1.215,5763.0,4.314,459.1487274457635,,pscomppars
UNKNOWN,HATS-9 b,290.8101704,-20.1663771,1.915291,3.50832,0.847,13.85,1.56,5599.0,4.1,218.52343924734527,,pscomppars
UNKNOWN,HATS-10 b,294.3068385,-22.2044872,3.312846,3.0072,0.94731664,10.861521,1.105,5880.0,4.392,154.46905383129285,,pscomppars
UNKNOWN,HATS-8 b,294.9416887,-25.7483655,3.583893,3.0312,0.77275058,9.785457,1.086,5679.0,4.386,1074.7467930530834,,pscomppars
UNKNOWN,WASP-89 b,313.9000261,-18.9714084,3.3564227,2.46,1.49,11.65736,0.88,5130.0,4.515,117.09532347592953,,pscomppars
UNKNOWN,HATS-15 b,311.0920041,-19.4375266,1.74748753,2.26968,1.67797987,12.385945,0.922,5311.0,4.449,329.6559647973857,,pscomppars
UNKNOWN,HATS-11 b,289.4007603,-22.3900092,3.619188,4.36848,1.3734,18.03,1.54,6563.0,4.19,1319.4963668836176,,pscomppars
UNKNOWN,HATS-12 b,289.202402,-19.3559227,3.142702,4.52376,0.4291,7.76,1.17,6357.0,4.36,1156.5450545422123,,pscomppars
UNKNOWN,HATS-50 b,300.4280761,-26.077564,3.8297015,3.0792,1.22998939,12.66617,1.117,5990.0,4.411,277.7177640379781,,pscomppars
UNKNOWN,HATS-62 b,312.4493079,-24.303506,3.2768837,2.76528,1.55661441,11.825495,0.933,5416.0,4.451,696.0901961224505,,pscomppars
UNKNOWN,HATS-65 b,292.9397825,-26.7402021,3.105161,2.8848,1.30361538,16.824709,1.31,6277.0,4.303,316.93190420447087,,pscomppars
UNKNOWN,NGTS-8 b,328.9759206,-14.0684399,2.4997,2.61,1.30270636,12.21781,0.98,5241.0,4.41,521.0877008192481,,pscomppars
K2,K2-329 b,351.1353785,-5.1641451,12.4551225,3.621,1.03526424,8.675766,0.822,5282.0,4.566,990.8704875407894,,pscomppars
TESS,TOI-178 b,7.3020115,-30.4541159,1.914558,1.692,0.0263,1.152,0.651,4316.0,4.45,171.41088777562084,,pscomppars
TESS,TOI-178 c,7.3020115,-30.4541159,3.23845,1.95,0.0551,1.669,0.651,4316.0,4.45,822.6323577162545,,pscomppars
TESS,TOI-178 d,7.3020115,-30.4541159,6.5577,2.346,0.1313,2.572,0.651,4316.0,4.45,230.16215961245496,,pscomppars
TESS,TOI-178 e,7.3020115,-30.4541159,9.961881,2.501,0.0968,2.207,0.651,4316.0,4.45,803.6390248866176,,pscomppars
TESS,TOI-178 f,7.3020115,-30.4541159,15.231915,2.348,0.1037,2.287,0.651,4316.0,4.45,257.781474049914,,pscomppars
TESS,TOI-178 g,7.3020115,-30.4541159,20.7095,2.167,0.1633,2.87,0.651,4316.0,4.45,1272.051621650874,,pscomppars
UNKNOWN,NGTS-14 A b,328.5174799,-38.3774193,3.5357173,2.24,0.3116,4.976796,0.842,5187.0,4.2,55.77265938475265,,pscomppars
TESS,TOI-1408 b,313.5110469,72.5806455,4.42587,1.65,0.2447,25.0,1.53,6117.0,4.1,483.6258959414091,,pscomppars
TESS,TOI-5322 b,6.5293373,14.3364283,5.4233207,5.111,1.086,16.6117094,1.462,5692.0,4.11,437.54922312808293,,pscomppars
TESS,TOI-6038 A b,51.6572691,40.8172704,5.8267311,5.042,0.1274,6.41,1.648,6110.0,4.118,265.1594165444439,,pscomppars
